country_code,country,year,lgdp,lerf,lup,ltrd,lfce
GRC,Greece,2005,26.205604215642182,3.5488987378095067,4.307595848278975,3.9191085126124743,26.051279267559437
GRC,Greece,2006,26.268047395818524,3.5797897715262326,4.31371768179174,3.9338773810265613,26.08207588189436
GRC,Greece,2007,26.3025151948877,3.5865144474359085,4.31982334943251,3.9986718167120205,26.128579969568243
GRC,Greece,2008,26.303089770025988,3.6055521915241826,4.325655727007931,4.044896645244331,26.150074647035304
GRC,Greece,2009,26.26102454398077,3.608807579348378,4.330963527899728,3.8368243334167853,26.143964913039284
GRC,Greece,2010,26.202401916417966,3.5870128277103657,4.335500219829686,3.930305226506511,26.076367239029057
GRC,Greece,2011,26.09840958932979,3.5181800971477695,4.339057297107507,4.03057011877731,25.995569277107897
GRC,Greece,2012,26.01142220247785,3.4333095555781417,4.3420894015655955,4.133472510417907,25.90893571208866
GRC,Greece,2013,25.988438928896272,3.3846614130220556,4.345041021368147,4.142415852532473,25.86920161965358
GRC,Greece,2014,25.996329963238885,3.4094961844768505,4.34786274636147,4.196201996017631,25.867803966784322
GRC,Greece,2015,25.994044334256152,3.442467275860372,4.350528777563816,4.178557722409513,25.876280962630922
GRC,Greece,2016,25.99372633602166,3.4575147011406506,4.35301353154816,4.153517921085887,25.87956416189735
GRC,Greece,2017,26.008350132440185,3.479392229247212,4.355291595472988,4.261023530559702,25.896462085480803
GRC,Greece,2018,26.028786598807386,3.4950216095016513,4.357337676165735,4.372455866434077,25.90617240696259
GRC,Greece,2019,26.051302997877492,3.534795438731221,4.359126543280208,4.3893757505345805,25.93073196527163
GRC,Greece,2020,25.954833599969444,3.5406404326171392,4.360632966473948,4.252682839782705,25.888567759108955
GRC,Greece,2021,26.037836517526156,3.558457507860739,4.361677103628595,4.477480729679166,25.9306399304444
GRC,Greece,2022,26.0915856590071,3.61485609376515,4.363738153979483,4.683258769264429,25.99858363246538
HUN,Hungary,1992,25.061987509649963,3.7255247383106807,4.121433660263642,4.012655787779138,24.872154552542643
HUN,Hungary,1993,25.056209765400784,3.7049988359938197,4.126699080472646,3.9780641983257437,24.925145992342994
HUN,Hungary,1994,25.085255373411865,3.7152535789990364,4.131951364000202,4.030801005348101,24.902008779949984
HUN,Hungary,1995,25.100040783298937,3.7209109249446,4.137185961534122,4.358961308375022,24.834744371206252
HUN,Hungary,1996,25.101052613502393,3.7159594585176783,4.142398419375198,4.419105399665148,24.808937111566664
HUN,Hungary,1997,25.130396626323304,3.728028049282163,4.147584377290569,4.550586327276362,24.820776231811735
HUN,Hungary,1998,25.168155773298313,3.7259343620649474,4.152739566217076,4.675808830026388,24.847495331348878
HUN,Hungary,1999,25.198549742379104,3.748421136822252,4.157859805827604,4.735053344161749,24.898599811763678
HUN,Hungary,2000,25.241699026831462,3.758895135685607,4.162941001972702,4.921893789250707,24.9325106694715
HUN,Hungary,2001,25.281515967708163,3.775767906882027,4.168939848570796,4.874462047122829,24.97624807892218
HUN,Hungary,2002,25.327732015089918,3.7804097719595275,4.175002479315928,4.772964525570431,25.043097882577353
HUN,Hungary,2003,25.3663638781014,3.7818459806161973,4.172004414180742,4.760352520969226,25.113269280181452
HUN,Hungary,2004,25.41480279355749,3.7823470282717553,4.174733936437467,4.817177447199113,25.12950949448004
HUN,Hungary,2005,25.456906684669438,3.769099069215354,4.1915640814074075,4.8520678463972775,25.15600555289912
HUN,Hungary,2006,25.49549192313529,3.7663727609789333,4.204925231931994,5.005499003031239,25.17658500587789
HUN,Hungary,2007,25.49880995575058,3.7652847853163416,4.204754791330103,5.047297817152242,25.170940540403656
HUN,Hungary,2008,25.50869530514082,3.7590815941408726,4.22094341828029,5.065459433772257,25.170078987618158
HUN,Hungary,2009,25.438914629654725,3.722725170897546,4.226238809689728,4.978841019380954,25.123984551213045
HUN,Hungary,2010,25.449537513318496,3.7295174317041146,4.24176619694629,5.061575273286016,25.112392791563938
HUN,Hungary,2011,25.468523230230282,3.730333249006297,4.241010060820619,5.11652175468018,25.11756930624808
HUN,Hungary,2012,25.455037865402254,3.747502073259698,4.242437396958389,5.113045653978204,25.100959414503695
